true,pred
54.00000214576721,60.21875
20.999999344348907,31.6875
81.99999928474426,70.4375
36.000001430511475,42.625
2.9999999329447746,39.15625
36.000001430511475,36.8125
20.999999344348907,28.65625
25.0,30.5625
43.00000071525574,42.96875
21.99999988079071,28.421875
56.99999928474426,36.65625
44.999998807907104,32.34375
28.00000011920929,41.4375
75.99999904632568,58.40625
47.999998927116394,41.5625
38.999998569488525,49.3125
23.000000417232513,28.046875
31.00000023841858,42.65625
15.999999642372131,28.34375
2.9999999329447746,26.3125
31.00000023841858,29.78125
37.00000047683716,42.5
58.99999737739563,71.6875
40.00000059604645,32.5
73.00000190734863,44.28125
40.00000059604645,55.875
81.99999928474426,60.15625
33.000001311302185,28.0
74.00000095367432,34.3125
15.000000596046448,34.4375
25.0,31.15625
44.999998807907104,40.90625
49.000000953674316,46.375
43.00000071525574,37.15625
25.999999046325684,21.703125
61.000001430511475,46.09375
23.000000417232513,56.25
20.000000298023224,23.46875
2.9999999329447746,36.625
43.00000071525574,28.9375
46.00000083446503,60.9375
92.00000166893005,61.4375
74.00000095367432,47.9375
41.999998688697815,53.40625
34.00000035762787,30.046875
31.00000023841858,25.25
28.00000011920929,49.90625
14.000000059604645,31.4375
62.00000047683716,38.34375
51.99999809265137,33.0625
36.000001430511475,37.65625
27.000001072883606,38.03125
37.99999952316284,44.03125
28.999999165534973,23.8125
25.0,28.90625
100.0,73.375
15.000000596046448,53.90625
21.99999988079071,26.046875
28.00000011920929,36.59375
34.99999940395355,31.21875
10.000000149011612,47.65625
21.99999988079071,31.109375
46.00000083446503,44.03125
100.0,52.6875
43.00000071525574,47.9375
31.00000023841858,33.96875
62.00000047683716,45.9375
23.000000417232513,35.03125
31.00000023841858,46.25
23.000000417232513,30.21875
75.0,37.84375
37.99999952316284,37.8125
50.0,44.6875
41.999998688697815,33.75
40.00000059604645,35.59375
36.000001430511475,26.90625
37.00000047683716,25.53125
21.99999988079071,26.53125
28.999999165534973,24.171875
23.000000417232513,32.875
31.00000023841858,39.65625
36.000001430511475,40.5625
31.999999284744263,30.78125
43.99999976158142,42.5
31.999999284744263,29.65625
30.000001192092896,51.625
100.0,61.53125
100.0,58.09375
25.0,41.34375
23.000000417232513,38.03125
54.00000214576721,34.09375
3.999999910593033,56.1875
20.000000298023224,29.859375
21.99999988079071,55.1875
28.999999165534973,31.171875
21.99999988079071,23.40625
37.99999952316284,32.53125
44.999998807907104,36.9375
100.0,59.8125
12.999999523162842,42.90625
67.00000166893005,41.90625
37.00000047683716,26.25
56.00000023841858,35.3125
47.999998927116394,53.65625
34.99999940395355,42.125
23.000000417232513,37.78125
46.00000083446503,32.4375
17.000000178813934,37.34375
40.99999964237213,38.5625
50.0,34.21875
15.999999642372131,26.875
66.00000262260437,52.875
25.0,23.28125
66.00000262260437,41.625
51.99999809265137,40.0
17.000000178813934,30.65625
37.00000047683716,34.9375
40.00000059604645,55.5625
68.99999976158142,61.90625
5.999999865889549,23.546875
41.999998688697815,53.71875
23.999999463558197,24.515625
52.99999713897705,68.625
46.99999988079071,59.53125
41.999998688697815,53.84375
62.00000047683716,40.125
25.999999046325684,51.71875
30.000001192092896,35.875
100.0,70.625
21.99999988079071,53.96875
38.999998569488525,55.375
34.00000035762787,31.390625
30.000001192092896,53.125
85.00000238418579,41.03125
23.000000417232513,25.4375
40.99999964237213,32.1875
15.000000596046448,26.484375
14.000000059604645,24.4375
34.00000035762787,28.34375
47.999998927116394,72.125
56.99999928474426,41.1875
44.999998807907104,38.03125
23.999999463558197,27.078125
40.00000059604645,36.875
31.00000023841858,37.3125
55.000001192092896,43.03125
34.99999940395355,34.15625
20.999999344348907,49.0625
100.0,51.84375
40.00000059604645,46.1875
50.0,39.0
44.999998807907104,28.25
20.999999344348907,31.859375
27.000001072883606,36.09375
25.999999046325684,36.21875
30.000001192092896,26.21875
18.99999976158142,24.640625
17.000000178813934,32.65625
41.999998688697815,43.34375
87.00000047683716,59.46875
57.999998331069946,57.90625
27.000001072883606,39.25
55.000001192092896,32.6875
21.99999988079071,29.328125
15.999999642372131,30.03125
40.99999964237213,43.25
31.00000023841858,39.53125
37.99999952316284,34.3125
21.99999988079071,24.59375
5.000000074505806,26.875
33.000001311302185,42.03125
49.000000953674316,51.9375
47.999998927116394,36.125
34.99999940395355,35.1875
10.999999940395355,40.34375
41.999998688697815,26.828125
20.999999344348907,29.046875
38.999998569488525,44.4375
38.999998569488525,46.84375
34.99999940395355,27.59375
33.000001311302185,35.28125
25.0,33.15625
36.000001430511475,57.09375
50.0,38.4375
54.00000214576721,38.96875
31.00000023841858,39.3125
20.000000298023224,21.75
100.0,56.4375
10.000000149011612,27.65625
40.00000059604645,38.375
43.99999976158142,27.21875
47.999998927116394,55.75
7.000000029802322,28.71875
31.00000023841858,38.0
66.00000262260437,30.171875
28.00000011920929,42.78125
7.000000029802322,27.421875
57.999998331069946,34.65625
28.999999165534973,35.0625
70.99999785423279,61.46875
37.99999952316284,36.53125
86.00000143051147,63.6875
46.99999988079071,28.734375
14.000000059604645,26.3125
27.000001072883606,29.640625
28.00000011920929,27.3125
23.999999463558197,44.8125
52.99999713897705,33.25
41.999998688697815,51.21875
2.9999999329447746,26.265625
23.999999463558197,35.0
5.999999865889549,58.75
31.999999284744263,30.078125
76.99999809265137,38.34375
34.00000035762787,37.40625
75.99999904632568,51.28125
37.00000047683716,31.8125
34.99999940395355,43.125
31.00000023841858,29.421875
68.99999976158142,40.25
30.000001192092896,31.03125
17.000000178813934,24.828125
25.999999046325684,28.4375
31.00000023841858,36.40625
57.999998331069946,37.5
28.00000011920929,28.3125
20.999999344348907,24.59375
100.0,48.0625
66.00000262260437,31.6875
30.000001192092896,30.421875
40.99999964237213,42.09375
37.99999952316284,43.59375
21.99999988079071,41.1875
36.000001430511475,37.21875
38.999998569488525,32.9375
25.0,26.53125
44.999998807907104,29.328125
100.0,62.15625
25.0,29.984375
21.99999988079071,28.0
55.000001192092896,31.84375
69.9999988079071,55.28125
36.000001430511475,44.8125
41.999998688697815,29.546875
51.99999809265137,38.5625
46.99999988079071,44.5
34.00000035762787,41.96875
62.00000047683716,34.46875
34.99999940395355,47.15625
30.000001192092896,30.390625
46.99999988079071,41.375
50.999999046325684,54.25
14.000000059604645,52.59375
27.000001072883606,27.390625
66.00000262260437,63.6875
37.99999952316284,48.625
27.000001072883606,29.09375
15.999999642372131,29.59375
20.000000298023224,27.9375
63.999998569488525,41.78125
50.0,40.65625
21.99999988079071,24.515625
37.00000047683716,40.59375
12.999999523162842,24.75
10.000000149011612,39.6875
43.99999976158142,29.171875
51.99999809265137,32.875
31.999999284744263,32.03125
23.999999463558197,26.8125
31.999999284744263,32.8125
31.999999284744263,49.84375
30.000001192092896,42.5625
37.00000047683716,36.0
23.000000417232513,28.03125
43.00000071525574,34.59375
18.000000715255737,30.6875
55.000001192092896,29.375
27.000001072883606,30.203125
30.000001192092896,36.53125
41.999998688697815,37.84375
37.99999952316284,47.71875
36.000001430511475,29.265625
30.000001192092896,29.25
5.999999865889549,28.484375
50.0,43.0625
3.999999910593033,28.875
21.99999988079071,34.40625
38.999998569488525,33.59375
34.00000035762787,53.90625
58.99999737739563,43.03125
100.0,65.3125
43.00000071525574,27.21875
50.999999046325684,58.40625
20.000000298023224,30.8125
37.99999952316284,35.4375
23.000000417232513,29.421875
20.999999344348907,33.53125
31.00000023841858,27.65625
50.999999046325684,51.84375
21.99999988079071,25.640625
51.99999809265137,29.640625
31.00000023841858,29.6875
37.00000047683716,51.125
20.000000298023224,28.203125
33.000001311302185,32.71875
15.000000596046448,32.0625
49.000000953674316,56.9375
52.99999713897705,34.40625
27.000001072883606,35.4375
34.00000035762787,38.5
36.000001430511475,32.3125
37.99999952316284,35.3125
36.000001430511475,26.296875
30.000001192092896,31.0625
25.0,25.828125
20.999999344348907,52.625
18.99999976158142,34.25
43.99999976158142,52.84375
18.000000715255737,39.15625
61.000001430511475,40.5625
49.000000953674316,40.5
21.99999988079071,35.0625
15.999999642372131,34.0
0.9999999776482582,27.21875
62.00000047683716,44.46875
25.0,32.4375
37.00000047683716,47.09375
31.00000023841858,36.21875
7.999999821186066,37.0
36.000001430511475,21.25
81.00000023841858,59.8125
25.999999046325684,28.375
40.99999964237213,34.53125
15.000000596046448,41.65625
41.999998688697815,29.65625
11.999999731779099,34.5
37.99999952316284,43.8125
21.99999988079071,55.71875
28.00000011920929,29.515625
25.999999046325684,27.53125
82.99999833106995,57.8125
30.000001192092896,32.53125
23.000000417232513,51.28125
20.999999344348907,26.125
49.000000953674316,35.53125
89.99999761581421,51.21875
40.99999964237213,28.90625
41.999998688697815,29.125
25.0,29.875
17.000000178813934,32.78125
18.99999976158142,30.109375
40.00000059604645,36.5625
43.99999976158142,27.34375
63.999998569488525,40.6875
46.00000083446503,53.625
27.000001072883606,25.609375
27.000001072883606,32.84375
25.0,26.046875
63.999998569488525,46.6875
37.99999952316284,31.078125
5.000000074505806,49.1875
43.99999976158142,53.5625
15.999999642372131,30.25
33.000001311302185,35.03125
25.0,27.9375
25.999999046325684,32.78125
23.999999463558197,30.734375
28.999999165534973,45.25
43.99999976158142,27.5625
34.00000035762787,28.71875
34.99999940395355,44.4375
25.0,31.078125
27.000001072883606,28.03125
23.000000417232513,39.5
38.999998569488525,40.25
46.99999988079071,46.375
31.00000023841858,32.1875
67.00000166893005,44.65625
25.0,30.9375
28.999999165534973,26.125
25.999999046325684,31.296875
25.999999046325684,24.6875
25.999999046325684,27.375
28.00000011920929,29.203125
46.00000083446503,40.03125
25.0,30.328125
18.99999976158142,29.65625
37.99999952316284,34.40625
63.999998569488525,45.5
40.99999964237213,30.953125
62.00000047683716,54.59375
75.99999904632568,51.375
55.000001192092896,49.125
95.99999785423279,68.0
34.00000035762787,26.734375
25.0,29.375
25.0,33.03125
28.999999165534973,29.34375
37.00000047683716,33.53125
40.00000059604645,26.0
25.0,23.59375
27.000001072883606,33.0
3.999999910593033,22.859375
28.999999165534973,31.46875
51.99999809265137,32.3125
34.99999940395355,30.734375
20.999999344348907,23.828125
100.0,61.65625
57.999998331069946,41.40625
9.000000357627869,31.171875
55.000001192092896,46.0625
75.99999904632568,38.21875
54.00000214576721,45.0625
82.99999833106995,62.0
18.000000715255737,31.515625
100.0,60.5
43.00000071525574,51.0625
25.999999046325684,29.859375
2.9999999329447746,27.875
23.999999463558197,31.078125
28.999999165534973,47.3125
31.999999284744263,26.953125
23.000000417232513,34.21875
47.999998927116394,31.15625
60.00000238418579,33.46875
56.00000023841858,57.53125
31.00000023841858,30.65625
33.000001311302185,53.625
100.0,61.5625
30.000001192092896,50.09375
43.00000071525574,41.0
31.999999284744263,34.1875
40.00000059604645,45.625
3.999999910593033,49.03125
38.999998569488525,26.953125
28.00000011920929,26.5625
43.00000071525574,41.0625
11.999999731779099,35.78125
33.000001311302185,62.59375
100.0,45.65625
31.999999284744263,33.59375
18.000000715255737,25.21875
11.999999731779099,33.65625
41.999998688697815,40.375
23.999999463558197,29.78125
20.999999344348907,35.96875
23.999999463558197,45.5
41.999998688697815,49.59375
34.00000035762787,25.6875
30.000001192092896,35.15625
100.0,65.6875
66.00000262260437,49.03125
7.000000029802322,60.34375
47.999998927116394,34.84375
31.999999284744263,36.875
33.000001311302185,34.90625
30.000001192092896,26.703125
62.99999952316284,34.0
40.99999964237213,50.875
23.999999463558197,42.5625
3.999999910593033,55.1875
37.00000047683716,38.34375
18.99999976158142,33.09375
25.999999046325684,40.96875
40.00000059604645,41.84375
28.999999165534973,24.890625
23.999999463558197,22.6875
43.99999976158142,32.875
62.99999952316284,62.75
37.99999952316284,34.90625
62.00000047683716,32.96875
46.00000083446503,45.96875
18.000000715255737,42.6875
43.00000071525574,42.71875
20.000000298023224,28.46875
81.99999928474426,48.5
17.000000178813934,30.21875
50.0,29.90625
70.99999785423279,46.0
20.000000298023224,24.484375
30.000001192092896,31.984375
28.00000011920929,31.59375
28.999999165534973,26.3125
31.999999284744263,36.125
18.99999976158142,29.328125
28.00000011920929,34.875
33.000001311302185,35.75
38.999998569488525,29.421875
63.999998569488525,37.21875
27.000001072883606,29.609375
37.99999952316284,39.84375
31.00000023841858,34.25
37.00000047683716,53.5625
20.000000298023224,29.25
36.000001430511475,49.53125
70.99999785423279,48.40625
43.99999976158142,48.375
46.99999988079071,40.21875
37.99999952316284,35.78125
31.00000023841858,42.46875
37.00000047683716,27.0
73.00000190734863,37.65625
34.99999940395355,59.21875
28.999999165534973,32.75
40.99999964237213,32.3125
31.00000023841858,29.03125
36.000001430511475,44.8125
38.999998569488525,36.1875
20.000000298023224,29.5
43.99999976158142,35.375
28.00000011920929,28.8125
25.999999046325684,46.03125
86.00000143051147,53.5
100.0,69.75
47.999998927116394,50.4375
66.00000262260437,47.34375
31.999999284744263,24.546875
36.000001430511475,34.84375
38.999998569488525,67.375
40.99999964237213,44.6875
49.000000953674316,54.59375
50.0,32.6875
46.99999988079071,52.78125
34.99999940395355,48.0625
91.00000262260437,46.8125
40.00000059604645,29.328125
46.00000083446503,31.125
100.0,70.875
94.9999988079071,44.03125
1.9999999552965164,56.40625
74.00000095367432,39.34375
54.00000214576721,39.1875
23.999999463558197,29.765625
40.99999964237213,31.90625
38.999998569488525,37.5
30.000001192092896,32.03125
23.999999463558197,28.6875
37.00000047683716,42.4375
46.99999988079071,31.15625
28.999999165534973,30.171875
46.99999988079071,47.25
34.00000035762787,45.53125
31.00000023841858,39.21875
28.999999165534973,31.8125
54.00000214576721,46.46875
37.99999952316284,44.125
18.000000715255737,29.828125
28.00000011920929,29.4375
77.99999713897705,42.59375
58.99999737739563,35.40625
25.999999046325684,35.59375
37.99999952316284,48.84375
62.99999952316284,53.8125
23.000000417232513,31.15625
56.00000023841858,56.25
28.00000011920929,29.59375
28.999999165534973,30.90625
100.0,55.03125
40.00000059604645,25.1875
11.999999731779099,34.71875
37.00000047683716,53.40625
44.999998807907104,31.984375
50.999999046325684,54.96875
30.000001192092896,28.6875
15.999999642372131,31.5
15.999999642372131,26.125
23.000000417232513,27.734375
28.00000011920929,32.4375
43.00000071525574,24.484375
27.000001072883606,47.71875
46.99999988079071,58.5
34.99999940395355,28.4375
74.00000095367432,64.25
37.00000047683716,33.8125
31.999999284744263,44.46875
18.99999976158142,37.78125
31.999999284744263,25.921875
28.00000011920929,36.625
10.999999940395355,24.34375
54.00000214576721,55.875
61.000001430511475,44.71875
28.00000011920929,41.34375
69.9999988079071,40.34375
37.00000047683716,61.4375
18.000000715255737,33.25
37.00000047683716,37.96875
68.00000071525574,39.09375
40.99999964237213,46.5
93.99999976158142,53.28125
38.999998569488525,30.25
23.999999463558197,36.9375
47.999998927116394,44.25
18.000000715255737,55.03125
31.999999284744263,30.859375
18.99999976158142,38.09375
34.00000035762787,23.65625
70.99999785423279,70.6875
23.999999463558197,37.4375
52.99999713897705,43.15625
36.000001430511475,39.78125
31.999999284744263,24.625
100.0,67.75
31.00000023841858,40.46875
25.0,25.0
23.999999463558197,27.8125
69.9999988079071,62.0
18.99999976158142,44.1875
10.000000149011612,23.21875
58.99999737739563,38.65625
50.0,51.21875
68.00000071525574,43.25
56.00000023841858,40.1875
21.99999988079071,26.140625
47.999998927116394,38.125
20.000000298023224,26.59375
54.00000214576721,35.21875
50.0,52.09375
37.00000047683716,32.71875
60.00000238418579,51.71875
93.00000071525574,45.1875
17.000000178813934,26.296875
36.000001430511475,25.34375
36.000001430511475,32.03125
23.000000417232513,29.203125
31.999999284744263,26.375
23.999999463558197,32.5
33.000001311302185,43.8125
40.00000059604645,44.75
27.000001072883606,33.09375
40.00000059604645,42.8125
21.99999988079071,26.390625
18.99999976158142,42.03125
100.0,66.625
25.0,33.03125
33.000001311302185,54.0625
36.000001430511475,29.609375
25.0,34.53125
18.99999976158142,28.828125
23.999999463558197,28.078125
31.999999284744263,45.78125
25.0,37.84375
55.000001192092896,40.625
36.000001430511475,43.3125
25.0,30.25
100.0,44.8125
23.999999463558197,42.5625
30.000001192092896,28.03125
93.99999976158142,60.9375
40.00000059604645,72.375
31.999999284744263,28.21875
79.00000214576721,53.75
75.99999904632568,46.78125
27.000001072883606,27.765625
2.9999999329447746,24.25
27.000001072883606,35.28125
41.999998688697815,44.125
55.000001192092896,36.3125
56.99999928474426,42.625
21.99999988079071,24.578125
34.00000035762787,26.59375
23.999999463558197,34.21875
28.999999165534973,39.78125
56.99999928474426,40.71875
12.999999523162842,37.34375
34.99999940395355,25.640625
30.000001192092896,34.09375
27.000001072883606,45.5
15.999999642372131,33.1875
25.999999046325684,30.171875
63.999998569488525,45.3125
33.000001311302185,30.03125
31.999999284744263,24.734375
46.99999988079071,36.53125
34.00000035762787,36.4375
18.99999976158142,24.859375
20.000000298023224,30.8125
28.00000011920929,32.71875
85.00000238418579,57.875
25.999999046325684,18.046875
64.99999761581421,35.3125
25.999999046325684,30.6875
28.999999165534973,25.265625
25.999999046325684,29.15625
34.00000035762787,39.96875
28.999999165534973,33.53125
31.999999284744263,35.59375
82.99999833106995,50.1875
33.000001311302185,41.6875
30.000001192092896,29.984375
60.00000238418579,34.5625
20.999999344348907,47.84375
25.999999046325684,33.34375
25.999999046325684,32.3125
28.00000011920929,34.53125
34.00000035762787,57.125
25.999999046325684,26.59375
23.999999463558197,34.09375
70.99999785423279,68.1875
44.999998807907104,43.59375
31.999999284744263,30.375
34.00000035762787,32.28125
14.000000059604645,28.734375
28.00000011920929,33.96875
30.000001192092896,42.34375
20.999999344348907,35.75
34.99999940395355,29.296875
38.999998569488525,52.5
31.00000023841858,24.140625
28.999999165534973,52.875
25.0,33.15625
47.999998927116394,40.125
33.000001311302185,25.046875
17.000000178813934,32.09375
30.000001192092896,41.21875
68.99999976158142,50.34375
34.00000035762787,36.75
31.999999284744263,31.8125
25.999999046325684,30.34375
30.000001192092896,27.421875
51.99999809265137,46.71875
51.99999809265137,31.984375
62.99999952316284,31.765625
30.000001192092896,41.125
31.999999284744263,25.953125
18.99999976158142,27.65625
25.999999046325684,31.4375
34.99999940395355,45.46875
15.000000596046448,37.375
87.00000047683716,50.78125
50.999999046325684,35.59375
23.000000417232513,28.6875
18.99999976158142,29.734375
15.000000596046448,42.40625
47.999998927116394,38.40625
34.00000035762787,29.609375
34.99999940395355,32.90625
34.00000035762787,36.65625
28.999999165534973,22.328125
25.0,33.46875
34.99999940395355,36.8125
28.00000011920929,31.71875
100.0,37.40625
20.999999344348907,36.78125
21.99999988079071,39.21875
37.99999952316284,35.4375
57.999998331069946,53.75
23.000000417232513,31.171875
46.99999988079071,42.9375
73.00000190734863,40.09375
63.999998569488525,49.8125
20.999999344348907,46.5625
37.00000047683716,45.4375
23.000000417232513,41.1875
25.0,55.03125
21.99999988079071,38.25
92.00000166893005,41.96875
60.00000238418579,48.8125
72.00000286102295,66.625
34.99999940395355,32.9375
43.99999976158142,38.0
20.999999344348907,33.3125
49.000000953674316,44.6875
28.999999165534973,49.34375
23.000000417232513,22.34375
15.000000596046448,29.46875
18.000000715255737,23.125
44.999998807907104,44.03125
38.999998569488525,49.78125
50.999999046325684,29.859375
62.00000047683716,52.4375
23.000000417232513,25.1875
30.000001192092896,28.734375
18.000000715255737,30.375
49.000000953674316,33.53125
25.0,33.6875
36.000001430511475,61.3125
27.000001072883606,36.625
50.0,46.75
43.99999976158142,45.5
100.0,50.1875
34.00000035762787,33.15625
31.999999284744263,38.625
30.000001192092896,25.265625
23.000000417232513,36.21875
7.000000029802322,59.4375
56.00000023841858,46.25
25.0,27.375
21.99999988079071,27.375
25.0,25.734375
51.99999809265137,33.8125
75.0,41.65625
28.00000011920929,31.421875
18.000000715255737,24.109375
52.99999713897705,38.125
37.00000047683716,38.875
50.0,33.96875
31.00000023841858,36.375
43.00000071525574,32.0625
47.999998927116394,44.5625
50.0,57.28125
23.999999463558197,36.0625
100.0,47.78125
52.99999713897705,65.0625
25.999999046325684,27.984375
25.0,36.28125
57.999998331069946,45.59375
31.999999284744263,29.9375
15.000000596046448,25.640625
11.999999731779099,30.9375
9.000000357627869,30.953125
33.000001311302185,26.390625
30.000001192092896,30.6875
15.000000596046448,35.3125
28.00000011920929,27.78125
28.999999165534973,40.90625
31.00000023841858,29.0
79.00000214576721,68.875
44.999998807907104,33.65625
17.000000178813934,30.0
28.999999165534973,47.40625
68.99999976158142,43.3125
36.000001430511475,25.046875
100.0,56.15625
15.000000596046448,25.90625
37.00000047683716,62.0625
27.000001072883606,36.40625
41.999998688697815,27.6875
34.00000035762787,27.46875
25.999999046325684,26.03125
7.999999821186066,26.859375
27.000001072883606,41.53125
25.999999046325684,22.21875
100.0,50.53125
23.000000417232513,28.03125
31.999999284744263,25.265625
21.99999988079071,28.203125
25.999999046325684,29.8125
25.999999046325684,30.5625
100.0,40.5625
51.99999809265137,34.40625
10.000000149011612,28.265625
33.000001311302185,28.125
20.999999344348907,48.25
31.00000023841858,25.21875
49.000000953674316,38.375
47.999998927116394,42.90625
36.000001430511475,37.4375
20.999999344348907,48.0625
38.999998569488525,46.28125
49.000000953674316,41.15625
43.00000071525574,36.1875
18.000000715255737,36.8125
25.999999046325684,39.0625
25.999999046325684,31.296875
17.000000178813934,27.953125
20.000000298023224,24.515625
23.000000417232513,41.65625
33.000001311302185,37.96875
38.999998569488525,35.90625
9.000000357627869,24.96875
7.000000029802322,26.03125
46.00000083446503,48.90625
10.999999940395355,29.5
57.999998331069946,30.828125
31.00000023841858,25.609375
28.00000011920929,27.609375
2.9999999329447746,34.53125
76.99999809265137,68.4375
21.99999988079071,30.21875
25.999999046325684,27.609375
33.000001311302185,22.96875
52.99999713897705,40.125
37.99999952316284,59.21875
80.0000011920929,44.25
100.0,61.78125
28.999999165534973,39.90625
43.99999976158142,54.78125
31.00000023841858,43.125
31.00000023841858,45.15625
30.000001192092896,42.125
41.999998688697815,35.875
28.999999165534973,33.15625
62.00000047683716,60.40625
50.0,60.5625
18.99999976158142,25.703125
34.00000035762787,34.625
38.999998569488525,43.6875
40.99999964237213,37.625
40.99999964237213,36.0
56.99999928474426,33.4375
54.00000214576721,40.0625
55.000001192092896,28.3125
36.000001430511475,25.09375
38.999998569488525,34.78125
31.00000023841858,23.40625
27.000001072883606,27.078125
46.00000083446503,39.09375
40.99999964237213,34.4375
61.000001430511475,44.75
40.00000059604645,53.71875
20.999999344348907,23.9375
47.999998927116394,30.859375
25.0,27.25
28.999999165534973,37.15625
20.000000298023224,34.78125
30.000001192092896,25.734375
28.00000011920929,32.3125
28.00000011920929,31.765625
37.00000047683716,35.03125
23.999999463558197,35.875
44.999998807907104,37.625
30.000001192092896,37.0
2.9999999329447746,38.9375
87.99999952316284,44.6875
34.00000035762787,32.84375
23.999999463558197,25.3125
43.99999976158142,34.90625
100.0,65.8125
20.999999344348907,24.515625
34.99999940395355,36.53125
61.000001430511475,66.1875
34.99999940395355,35.6875
20.999999344348907,29.5625
31.00000023841858,39.1875
54.00000214576721,51.21875
23.999999463558197,27.5625
41.999998688697815,29.15625
28.00000011920929,30.171875
51.99999809265137,40.59375
28.00000011920929,32.65625
2.9999999329447746,41.21875
21.99999988079071,35.15625
46.99999988079071,42.78125
18.000000715255737,28.59375
28.00000011920929,33.5
37.99999952316284,34.09375
57.999998331069946,42.84375
70.99999785423279,55.75
23.000000417232513,29.078125
33.000001311302185,32.3125
9.000000357627869,32.96875
36.000001430511475,45.90625
37.99999952316284,40.84375
31.00000023841858,30.890625
40.00000059604645,27.90625
50.999999046325684,38.71875
62.00000047683716,38.4375
31.00000023841858,36.625
30.000001192092896,37.1875
36.000001430511475,29.71875
23.999999463558197,46.375
23.999999463558197,40.6875
25.999999046325684,25.65625
28.00000011920929,35.65625
40.00000059604645,46.34375
34.00000035762787,27.484375
52.99999713897705,42.15625
18.99999976158142,24.828125
23.000000417232513,30.4375
44.999998807907104,36.5625
28.00000011920929,33.09375
50.0,36.3125
9.000000357627869,28.09375
36.000001430511475,54.4375
27.000001072883606,25.34375
12.999999523162842,31.109375
34.99999940395355,34.5
31.00000023841858,30.078125
2.9999999329447746,42.46875
12.999999523162842,34.21875
20.999999344348907,29.90625
31.999999284744263,49.0625
30.000001192092896,43.5
25.0,37.59375
11.999999731779099,26.65625
30.000001192092896,29.4375
30.000001192092896,35.0
37.99999952316284,33.125
18.99999976158142,26.59375
41.999998688697815,38.71875
23.000000417232513,33.15625
2.9999999329447746,53.28125
23.999999463558197,40.84375
100.0,54.15625
28.00000011920929,27.078125
20.000000298023224,29.984375
37.00000047683716,21.8125
28.00000011920929,28.828125
44.999998807907104,43.03125
10.999999940395355,30.046875
1.9999999552965164,31.0625
100.0,49.71875
34.00000035762787,40.90625
97.00000286102295,44.46875
28.00000011920929,26.90625
18.99999976158142,29.125
20.999999344348907,34.3125
55.000001192092896,40.25
5.999999865889549,54.34375
36.000001430511475,70.75
17.000000178813934,30.0
23.999999463558197,28.296875
44.999998807907104,35.65625
34.99999940395355,44.9375
46.00000083446503,31.90625
28.00000011920929,33.4375
37.99999952316284,55.03125
44.999998807907104,38.5
100.0,69.0
