true,pred,fold
23.000000417232513,36.5,0
43.99999976158142,47.1875,0
31.999999284744263,33.25,0
27.000001072883606,36.0625,0
25.999999046325684,33.21875,0
49.000000953674316,27.28125,0
28.999999165534973,47.875,0
12.999999523162842,24.40625,0
50.999999046325684,33.15625,0
23.000000417232513,32.8125,0
9.000000357627869,47.75,0
31.999999284744263,29.96875,0
57.999998331069946,41.75,0
25.0,32.03125,0
49.000000953674316,39.8125,0
31.00000023841858,62.8125,0
40.00000059604645,32.9375,0
33.000001311302185,41.59375,0
34.00000035762787,31.65625,0
15.000000596046448,31.59375,0
37.99999952316284,37.375,0
31.00000023841858,30.40625,0
27.000001072883606,32.40625,0
44.999998807907104,27.15625,0
21.99999988079071,24.796875,0
21.99999988079071,30.09375,0
28.999999165534973,33.875,0
28.999999165534973,36.40625,0
81.99999928474426,51.8125,0
25.999999046325684,29.96875,0
27.000001072883606,58.96875,0
30.000001192092896,26.515625,0
20.000000298023224,37.75,0
37.00000047683716,28.65625,0
27.000001072883606,32.0625,0
27.000001072883606,38.5,0
30.000001192092896,38.8125,0
38.999998569488525,31.71875,0
60.00000238418579,51.5,0
31.999999284744263,33.25,0
44.999998807907104,34.53125,0
18.000000715255737,43.0,0
27.000001072883606,29.125,0
14.000000059604645,53.78125,0
31.00000023841858,22.25,0
28.999999165534973,25.703125,0
56.99999928474426,45.25,0
34.00000035762787,31.15625,0
62.00000047683716,64.8125,0
72.00000286102295,34.03125,0
62.00000047683716,36.09375,0
25.0,29.671875,0
43.99999976158142,37.34375,0
15.000000596046448,34.375,0
28.999999165534973,32.125,0
25.999999046325684,33.28125,0
31.999999284744263,37.28125,0
74.00000095367432,48.03125,0
40.99999964237213,31.75,0
23.999999463558197,32.375,0
49.000000953674316,56.03125,0
41.999998688697815,27.78125,0
28.999999165534973,30.28125,0
20.999999344348907,32.0625,0
100.0,67.9375,0
75.0,62.4375,0
46.99999988079071,35.34375,0
28.999999165534973,40.6875,0
25.999999046325684,31.1875,0
43.99999976158142,43.65625,0
18.99999976158142,35.875,0
56.99999928474426,36.9375,0
23.999999463558197,43.71875,0
37.99999952316284,30.1875,0
21.99999988079071,34.875,0
34.99999940395355,47.8125,0
23.000000417232513,27.4375,0
20.999999344348907,34.40625,0
23.999999463558197,36.40625,0
17.000000178813934,23.015625,0
34.99999940395355,39.96875,0
34.00000035762787,34.96875,0
34.99999940395355,31.28125,0
70.99999785423279,30.28125,0
49.000000953674316,49.46875,0
20.000000298023224,29.703125,0
25.999999046325684,33.34375,0
46.99999988079071,47.40625,0
95.99999785423279,49.84375,0
20.999999344348907,37.125,0
100.0,66.625,0
44.999998807907104,30.53125,0
28.00000011920929,35.15625,0
25.0,24.75,0
31.999999284744263,32.25,0
50.999999046325684,41.5,0
46.99999988079071,39.53125,0
34.00000035762787,41.34375,0
34.00000035762787,29.25,0
21.99999988079071,29.375,0
27.000001072883606,29.03125,0
34.00000035762787,30.125,0
11.999999731779099,36.625,0
30.000001192092896,33.6875,0
31.999999284744263,31.34375,0
56.00000023841858,38.09375,0
25.999999046325684,48.21875,0
40.00000059604645,60.71875,0
25.0,30.96875,0
23.000000417232513,27.921875,0
83.99999737739563,40.71875,0
34.99999940395355,33.375,0
58.99999737739563,38.0,0
36.000001430511475,58.46875,0
1.9999999552965164,57.09375,0
23.999999463558197,32.03125,0
18.99999976158142,43.34375,0
31.999999284744263,35.9375,0
31.999999284744263,31.859375,0
31.00000023841858,34.96875,0
61.000001430511475,54.46875,0
37.00000047683716,36.25,0
82.99999833106995,51.375,0
38.999998569488525,35.625,0
63.999998569488525,71.4375,0
21.99999988079071,33.34375,0
37.00000047683716,39.28125,0
72.00000286102295,32.84375,0
43.00000071525574,43.625,0
21.99999988079071,39.09375,0
40.00000059604645,32.875,0
31.999999284744263,37.5,0
34.00000035762787,26.0625,0
56.99999928474426,36.3125,0
34.99999940395355,50.625,0
37.00000047683716,48.8125,0
64.99999761581421,41.25,0
18.99999976158142,37.0625,0
46.99999988079071,54.40625,0
28.00000011920929,29.046875,0
47.999998927116394,29.546875,0
34.99999940395355,71.125,0
34.00000035762787,36.6875,0
69.9999988079071,55.5625,0
50.999999046325684,37.59375,0
23.000000417232513,24.65625,0
46.99999988079071,30.34375,0
38.999998569488525,45.875,0
18.000000715255737,34.875,0
25.999999046325684,28.734375,0
30.000001192092896,30.8125,0
57.999998331069946,37.0625,0
2.9999999329447746,30.59375,0
62.00000047683716,44.59375,0
33.000001311302185,53.0,0
31.00000023841858,30.5625,0
30.000001192092896,32.625,0
68.99999976158142,54.8125,0
31.999999284744263,38.6875,0
50.999999046325684,37.5625,0
21.99999988079071,26.875,0
23.999999463558197,26.84375,0
28.999999165534973,31.109375,0
21.99999988079071,30.84375,0
1.9999999552965164,45.875,0
28.00000011920929,35.375,0
41.999998688697815,39.84375,0
43.99999976158142,47.125,0
25.0,30.078125,0
1.9999999552965164,33.1875,0
43.00000071525574,39.78125,0
31.00000023841858,45.8125,0
31.999999284744263,25.0,0
20.999999344348907,29.59375,0
49.000000953674316,47.125,0
27.000001072883606,41.25,0
1.9999999552965164,50.125,0
33.000001311302185,50.28125,0
46.00000083446503,31.765625,0
43.00000071525574,36.375,0
9.000000357627869,30.9375,0
47.999998927116394,40.0625,0
46.99999988079071,44.34375,0
34.99999940395355,59.6875,0
40.99999964237213,56.0625,0
5.000000074505806,59.9375,0
50.0,36.3125,0
57.999998331069946,64.25,0
27.000001072883606,27.8125,0
52.99999713897705,39.125,0
99.00000095367432,60.1875,0
50.0,39.6875,0
31.00000023841858,37.5625,0
47.999998927116394,36.3125,0
50.0,37.84375,0
28.00000011920929,36.3125,0
25.0,28.0625,0
23.999999463558197,34.1875,0
23.999999463558197,32.09375,0
100.0,69.5,0
31.999999284744263,35.4375,0
20.999999344348907,24.34375,0
41.999998688697815,47.0625,0
40.99999964237213,35.1875,0
36.000001430511475,41.15625,0
23.000000417232513,38.28125,0
40.99999964237213,35.8125,0
37.99999952316284,38.96875,0
23.000000417232513,34.8125,0
100.0,52.625,0
1.9999999552965164,52.375,0
10.999999940395355,43.46875,0
31.00000023841858,23.625,0
15.000000596046448,29.25,0
31.999999284744263,32.125,0
60.00000238418579,44.25,0
97.00000286102295,74.75,0
20.000000298023224,33.53125,0
82.99999833106995,63.03125,0
30.000001192092896,40.5625,0
46.00000083446503,42.3125,0
43.00000071525574,42.9375,0
37.00000047683716,42.25,0
36.000001430511475,38.875,0
18.000000715255737,30.21875,0
50.0,55.59375,0
20.999999344348907,37.28125,0
38.999998569488525,36.65625,0
25.0,38.6875,0
41.999998688697815,30.609375,0
25.999999046325684,28.484375,0
31.999999284744263,30.28125,0
57.999998331069946,53.3125,0
50.999999046325684,36.40625,0
30.000001192092896,39.78125,0
27.000001072883606,28.640625,0
30.000001192092896,40.3125,0
37.00000047683716,33.96875,0
46.99999988079071,39.5,0
64.99999761581421,25.734375,0
43.99999976158142,51.3125,0
34.99999940395355,30.140625,0
34.00000035762787,26.484375,0
28.999999165534973,25.40625,0
25.0,36.625,0
15.999999642372131,33.9375,0
25.999999046325684,55.125,0
56.00000023841858,30.875,0
30.000001192092896,51.65625,0
34.99999940395355,34.6875,0
33.000001311302185,30.5,0
64.99999761581421,50.9375,0
100.0,49.4375,0
94.9999988079071,37.34375,0
2.9999999329447746,39.21875,0
85.00000238418579,32.3125,0
28.00000011920929,34.6875,0
23.000000417232513,26.15625,0
38.999998569488525,28.828125,0
20.999999344348907,43.25,0
27.000001072883606,35.21875,0
37.00000047683716,51.6875,0
64.99999761581421,39.625,0
37.99999952316284,35.90625,0
20.000000298023224,29.734375,0
25.0,31.6875,0
56.99999928474426,51.40625,0
23.999999463558197,26.65625,0
43.00000071525574,34.875,0
40.00000059604645,38.53125,0
49.000000953674316,47.28125,0
23.999999463558197,28.875,0
15.000000596046448,35.46875,0
41.999998688697815,55.5,0
100.0,33.1875,0
18.99999976158142,38.5,0
100.0,60.53125,0
33.000001311302185,31.171875,0
31.999999284744263,37.0,0
31.999999284744263,24.03125,0
23.999999463558197,29.78125,0
23.999999463558197,28.109375,0
88.99999856948853,47.59375,0
12.999999523162842,27.078125,0
27.000001072883606,31.75,0
37.99999952316284,29.328125,0
34.00000035762787,28.0,0
40.99999964237213,28.71875,0
49.000000953674316,37.15625,0
20.000000298023224,26.4375,0
23.999999463558197,28.09375,0
50.999999046325684,41.5,0
2.9999999329447746,34.625,0
34.99999940395355,37.5625,0
52.99999713897705,50.4375,0
62.99999952316284,47.8125,0
67.00000166893005,36.5625,0
49.000000953674316,39.71875,0
55.000001192092896,42.34375,0
62.99999952316284,38.25,0
28.999999165534973,31.734375,0
25.999999046325684,43.5625,0
34.00000035762787,31.5,0
28.999999165534973,57.1875,0
100.0,36.0,0
23.000000417232513,33.125,0
43.99999976158142,38.6875,0
82.99999833106995,40.6875,0
20.999999344348907,45.375,0
31.00000023841858,52.8125,0
28.999999165534973,51.5,0
14.000000059604645,28.203125,0
31.999999284744263,32.25,0
49.000000953674316,31.578125,0
33.000001311302185,43.09375,0
18.000000715255737,31.203125,0
30.000001192092896,30.5625,0
25.999999046325684,34.90625,0
18.000000715255737,29.140625,0
27.000001072883606,45.96875,0
21.99999988079071,32.125,0
30.000001192092896,32.375,0
49.000000953674316,36.6875,0
17.000000178813934,31.65625,0
34.00000035762787,31.71875,0
40.99999964237213,32.4375,0
31.999999284744263,31.640625,0
21.99999988079071,37.3125,0
43.99999976158142,38.125,0
17.000000178813934,39.125,0
20.999999344348907,30.875,0
46.99999988079071,66.3125,0
25.0,24.828125,0
31.00000023841858,36.4375,0
43.00000071525574,26.1875,0
18.99999976158142,53.40625,0
44.999998807907104,53.90625,0
47.999998927116394,41.65625,0
91.00000262260437,44.21875,0
23.000000417232513,34.53125,0
40.00000059604645,41.0,0
54.00000214576721,46.75,0
74.00000095367432,48.03125,0
23.999999463558197,25.671875,0
100.0,55.0,0
77.99999713897705,45.21875,0
28.999999165534973,35.0625,0
100.0,59.1875,0
12.999999523162842,28.703125,0
58.99999737739563,43.5,0
67.00000166893005,43.90625,0
37.00000047683716,59.125,0
15.000000596046448,36.09375,0
62.99999952316284,45.96875,0
9.000000357627869,34.5625,0
7.999999821186066,28.9375,0
25.0,28.78125,0
25.0,27.765625,0
5.000000074505806,32.9375,0
25.0,30.90625,0
31.00000023841858,38.5625,0
18.99999976158142,24.125,0
18.000000715255737,39.03125,0
36.000001430511475,34.625,0
25.0,37.28125,0
18.99999976158142,30.84375,0
31.00000023841858,40.59375,0
18.000000715255737,28.140625,0
100.0,76.8125,0
18.99999976158142,34.25,0
34.00000035762787,46.4375,0
40.00000059604645,33.8125,0
100.0,79.9375,0
28.00000011920929,26.765625,0
18.000000715255737,43.53125,0
94.9999988079071,59.1875,0
31.00000023841858,33.8125,0
23.999999463558197,29.984375,0
33.000001311302185,26.15625,0
15.000000596046448,26.796875,0
23.000000417232513,30.921875,0
25.999999046325684,39.34375,0
56.99999928474426,41.8125,0
37.00000047683716,32.84375,0
25.999999046325684,33.6875,0
38.999998569488525,54.0625,0
28.00000011920929,40.625,0
20.999999344348907,28.25,0
33.000001311302185,32.875,0
50.999999046325684,39.3125,0
100.0,65.1875,0
30.000001192092896,34.3125,0
33.000001311302185,29.4375,0
21.99999988079071,45.9375,0
27.000001072883606,24.078125,0
20.000000298023224,25.90625,0
46.00000083446503,47.6875,0
100.0,48.5625,0
23.000000417232513,30.875,0
25.999999046325684,61.40625,0
27.000001072883606,39.8125,0
52.99999713897705,44.84375,0
31.00000023841858,27.78125,0
15.999999642372131,23.890625,0
100.0,64.375,0
31.00000023841858,51.8125,0
28.00000011920929,50.46875,0
36.000001430511475,31.59375,0
18.000000715255737,48.0625,0
73.00000190734863,61.21875,0
49.000000953674316,77.5,0
38.999998569488525,31.5625,0
27.000001072883606,25.734375,0
31.999999284744263,45.84375,0
31.999999284744263,27.53125,0
56.99999928474426,64.25,0
30.000001192092896,37.21875,0
2.9999999329447746,45.15625,0
87.00000047683716,62.9375,0
28.00000011920929,27.40625,0
25.0,35.75,0
97.00000286102295,40.03125,0
40.99999964237213,31.515625,0
100.0,56.4375,0
51.99999809265137,46.75,0
28.00000011920929,51.71875,0
76.99999809265137,35.625,0
61.000001430511475,61.40625,0
15.000000596046448,29.953125,0
31.999999284744263,28.46875,0
36.000001430511475,43.21875,0
52.99999713897705,33.6875,0
15.999999642372131,28.21875,0
56.99999928474426,50.75,0
36.000001430511475,30.953125,0
46.00000083446503,27.484375,0
7.999999821186066,76.5,0
28.00000011920929,33.96875,0
18.000000715255737,32.34375,0
37.00000047683716,31.96875,0
57.999998331069946,33.65625,0
18.99999976158142,29.546875,0
38.999998569488525,41.125,0
20.000000298023224,29.109375,0
38.999998569488525,35.34375,0
25.999999046325684,51.875,0
18.000000715255737,40.375,0
75.99999904632568,40.25,0
15.000000596046448,25.953125,0
23.999999463558197,31.90625,0
25.0,37.6875,0
20.000000298023224,22.71875,0
46.99999988079071,50.34375,0
2.9999999329447746,32.9375,0
28.999999165534973,42.6875,0
67.00000166893005,38.6875,0
62.99999952316284,70.25,0
23.000000417232513,38.1875,0
30.000001192092896,24.0,0
25.999999046325684,36.25,0
28.00000011920929,36.09375,0
34.99999940395355,29.46875,0
64.99999761581421,62.875,0
31.999999284744263,28.4375,0
54.00000214576721,42.9375,0
28.00000011920929,34.625,0
28.00000011920929,42.34375,0
31.00000023841858,32.40625,0
37.99999952316284,50.78125,0
34.00000035762787,32.625,0
43.00000071525574,36.375,0
28.999999165534973,42.0625,0
47.999998927116394,29.9375,0
75.99999904632568,57.15625,0
36.000001430511475,50.03125,0
28.00000011920929,26.78125,0
37.99999952316284,26.578125,0
23.000000417232513,30.09375,0
23.999999463558197,27.625,0
43.99999976158142,36.34375,0
43.00000071525574,32.78125,0
25.999999046325684,32.5625,0
58.99999737739563,31.234375,0
100.0,73.75,0
28.00000011920929,31.5625,0
57.999998331069946,38.46875,0
58.99999737739563,52.78125,0
56.00000023841858,47.6875,0
41.999998688697815,29.0,0
40.99999964237213,45.4375,0
56.99999928474426,40.4375,0
30.000001192092896,37.09375,0
11.999999731779099,35.125,0
47.999998927116394,45.1875,0
43.00000071525574,46.875,0
54.00000214576721,45.90625,0
31.999999284744263,28.609375,0
36.000001430511475,27.96875,0
25.999999046325684,45.875,0
87.99999952316284,31.125,0
21.99999988079071,25.859375,0
40.99999964237213,34.90625,0
28.00000011920929,41.6875,0
30.000001192092896,35.3125,0
70.99999785423279,52.625,0
37.00000047683716,33.6875,0
25.0,31.0625,0
37.99999952316284,35.5,0
34.99999940395355,28.5625,0
40.00000059604645,51.0625,0
31.999999284744263,29.921875,0
37.99999952316284,27.1875,0
54.00000214576721,40.8125,0
33.000001311302185,28.71875,0
37.00000047683716,39.9375,0
46.00000083446503,37.96875,0
2.9999999329447746,36.78125,0
43.00000071525574,50.4375,0
37.00000047683716,45.75,0
73.00000190734863,53.59375,0
89.99999761581421,48.5625,0
37.00000047683716,31.578125,0
11.999999731779099,45.65625,0
28.999999165534973,34.40625,0
28.999999165534973,28.9375,0
30.000001192092896,41.90625,0
15.999999642372131,31.5,0
46.00000083446503,61.90625,0
37.00000047683716,42.28125,0
58.99999737739563,40.96875,0
100.0,57.0,0
55.000001192092896,37.6875,0
55.000001192092896,33.59375,0
40.00000059604645,54.0,0
100.0,65.875,0
11.999999731779099,35.0,0
10.999999940395355,34.6875,0
43.00000071525574,30.21875,0
10.999999940395355,33.375,0
31.00000023841858,30.34375,0
46.99999988079071,37.75,0
44.999998807907104,30.859375,0
2.9999999329447746,32.0625,0
18.99999976158142,74.5625,0
50.0,36.375,0
27.000001072883606,30.90625,0
100.0,62.34375,0
37.00000047683716,43.25,0
20.000000298023224,25.140625,0
18.000000715255737,41.46875,0
41.999998688697815,30.078125,0
23.000000417232513,28.78125,0
40.99999964237213,49.5,0
27.000001072883606,46.09375,0
58.99999737739563,46.3125,0
20.000000298023224,30.03125,0
38.999998569488525,33.4375,0
20.999999344348907,32.71875,0
31.999999284744263,26.546875,0
40.99999964237213,43.0625,0
21.99999988079071,43.1875,0
28.999999165534973,53.78125,0
63.999998569488525,40.3125,0
23.999999463558197,30.375,0
3.999999910593033,39.15625,0
27.000001072883606,27.484375,0
18.99999976158142,29.46875,0
17.000000178813934,23.5625,0
46.99999988079071,63.71875,0
44.999998807907104,37.6875,0
87.99999952316284,43.75,0
43.00000071525574,30.09375,0
31.999999284744263,32.0625,0
43.99999976158142,29.828125,0
37.99999952316284,26.625,0
34.99999940395355,32.21875,0
2.9999999329447746,27.1875,0
30.000001192092896,31.0625,0
44.999998807907104,41.5,0
52.99999713897705,37.1875,0
17.000000178813934,35.59375,0
57.999998331069946,41.34375,0
40.99999964237213,30.90625,0
23.000000417232513,27.765625,0
9.000000357627869,44.625,0
23.999999463558197,36.4375,0
62.99999952316284,44.09375,0
76.99999809265137,61.03125,0
64.99999761581421,51.5,0
34.00000035762787,43.90625,0
23.000000417232513,25.203125,0
58.99999737739563,26.75,0
44.999998807907104,28.875,0
100.0,53.1875,0
37.00000047683716,35.09375,0
52.99999713897705,40.1875,0
40.00000059604645,43.9375,0
30.000001192092896,32.34375,0
30.000001192092896,31.375,0
55.000001192092896,39.3125,0
23.000000417232513,29.15625,0
31.00000023841858,33.65625,0
2.9999999329447746,33.9375,0
5.999999865889549,33.0,0
31.00000023841858,41.125,0
95.99999785423279,71.5,0
31.00000023841858,37.125,0
37.00000047683716,51.53125,0
31.00000023841858,36.625,0
14.000000059604645,34.46875,0
34.99999940395355,36.4375,0
18.000000715255737,37.40625,0
40.99999964237213,36.6875,0
100.0,63.0625,0
34.99999940395355,29.53125,0
18.99999976158142,38.59375,0
25.0,29.84375,0
25.999999046325684,43.3125,0
55.000001192092896,41.1875,0
40.00000059604645,46.28125,0
38.999998569488525,29.6875,0
43.99999976158142,30.34375,0
40.00000059604645,39.3125,0
40.99999964237213,56.5,0
23.000000417232513,28.71875,0
47.999998927116394,37.1875,0
41.999998688697815,26.75,0
27.000001072883606,30.65625,0
31.00000023841858,25.953125,0
73.00000190734863,53.40625,0
69.9999988079071,60.875,0
23.999999463558197,33.3125,0
31.00000023841858,42.6875,0
37.00000047683716,38.875,0
47.999998927116394,62.59375,0
41.999998688697815,38.125,0
27.000001072883606,38.1875,0
43.99999976158142,43.5625,0
21.99999988079071,41.5,0
68.99999976158142,62.9375,0
20.000000298023224,34.8125,0
30.000001192092896,42.125,0
21.99999988079071,31.140625,0
15.999999642372131,39.8125,0
37.99999952316284,41.0,0
62.00000047683716,35.9375,0
28.999999165534973,35.96875,0
43.99999976158142,34.15625,0
9.000000357627869,28.03125,0
12.999999523162842,35.25,0
60.00000238418579,36.46875,0
34.99999940395355,47.90625,0
31.999999284744263,30.5625,0
17.000000178813934,30.0625,0
46.99999988079071,48.53125,0
76.99999809265137,35.875,0
31.999999284744263,38.59375,0
79.00000214576721,57.46875,0
40.99999964237213,32.46875,0
18.99999976158142,27.984375,0
81.00000023841858,21.8125,0
27.000001072883606,28.625,0
33.000001311302185,37.8125,0
93.00000071525574,56.25,0
75.0,59.375,0
28.999999165534973,38.65625,0
61.000001430511475,54.78125,0
1.9999999552965164,23.265625,0
33.000001311302185,31.1875,0
12.999999523162842,31.109375,0
79.00000214576721,47.8125,0
37.99999952316284,29.765625,0
30.000001192092896,44.125,0
7.000000029802322,42.53125,0
27.000001072883606,38.5,0
56.99999928474426,42.3125,0
37.99999952316284,40.09375,0
89.99999761581421,40.71875,0
28.999999165534973,39.9375,0
100.0,62.875,0
33.000001311302185,29.25,0
23.000000417232513,33.375,0
17.000000178813934,30.1875,0
11.999999731779099,31.0,0
40.99999964237213,30.421875,0
23.999999463558197,37.375,0
23.000000417232513,49.1875,0
66.00000262260437,46.625,0
25.999999046325684,28.078125,0
41.999998688697815,40.65625,0
37.99999952316284,52.09375,0
33.000001311302185,29.0,0
28.999999165534973,36.9375,0
51.99999809265137,31.109375,0
30.000001192092896,35.625,0
43.99999976158142,46.34375,0
77.99999713897705,65.0625,0
31.999999284744263,35.78125,0
33.000001311302185,34.5625,0
23.000000417232513,37.34375,0
37.99999952316284,35.03125,0
36.000001430511475,32.90625,0
17.000000178813934,26.8125,0
66.00000262260437,32.9375,0
31.00000023841858,38.34375,0
17.000000178813934,35.5,0
55.000001192092896,25.8125,0
49.000000953674316,31.40625,0
23.999999463558197,29.28125,0
40.99999964237213,43.125,0
23.999999463558197,29.4375,0
34.99999940395355,28.140625,0
55.000001192092896,42.9375,0
28.00000011920929,34.5625,0
50.999999046325684,33.875,0
100.0,67.375,0
38.999998569488525,37.09375,0
70.99999785423279,32.71875,0
33.000001311302185,30.296875,0
20.999999344348907,28.796875,0
91.00000262260437,56.21875,0
37.99999952316284,43.46875,0
18.000000715255737,31.5,0
18.000000715255737,40.21875,0
25.0,26.484375,0
75.99999904632568,45.125,0
38.999998569488525,45.6875,0
10.999999940395355,36.75,0
49.000000953674316,52.21875,0
20.999999344348907,43.9375,0
25.999999046325684,46.46875,0
9.000000357627869,28.140625,0
3.999999910593033,42.9375,0
20.000000298023224,26.65625,0
41.999998688697815,37.75,0
31.00000023841858,35.0,0
34.99999940395355,45.25,0
27.000001072883606,34.1875,0
56.99999928474426,38.78125,0
10.000000149011612,30.1875,0
17.000000178813934,34.84375,0
50.0,30.21875,0
7.999999821186066,28.4375,0
34.99999940395355,43.6875,0
58.99999737739563,49.8125,0
14.000000059604645,45.4375,0
33.000001311302185,26.609375,0
31.00000023841858,38.21875,0
47.999998927116394,31.9375,0
28.999999165534973,32.78125,0
21.99999988079071,30.84375,0
37.00000047683716,45.125,0
55.000001192092896,39.625,0
25.0,28.46875,0
27.000001072883606,40.65625,0
28.00000011920929,30.546875,0
49.000000953674316,45.0,0
41.999998688697815,37.875,0
37.99999952316284,39.15625,0
27.000001072883606,40.34375,0
33.000001311302185,32.5625,0
38.999998569488525,35.84375,0
31.00000023841858,31.203125,0
17.000000178813934,33.375,0
31.999999284744263,32.5,0
33.000001311302185,47.0,0
46.00000083446503,32.125,0
31.999999284744263,31.640625,0
66.00000262260437,53.09375,0
20.999999344348907,34.5625,0
2.9999999329447746,37.8125,0
34.99999940395355,27.9375,0
37.99999952316284,33.09375,0
25.0,24.125,0
31.999999284744263,42.78125,0
23.999999463558197,29.78125,0
21.99999988079071,28.515625,0
37.99999952316284,45.90625,0
17.000000178813934,28.34375,0
18.99999976158142,25.3125,0
27.000001072883606,28.53125,0
31.999999284744263,33.09375,0
25.999999046325684,48.75,0
54.00000214576721,44.625,0
28.00000011920929,28.859375,0
70.99999785423279,45.6875,0
36.000001430511475,29.484375,0
56.00000023841858,35.6875,0
34.00000035762787,24.21875,0
